date,time,open,high,low,close,volume
2020-04-30,11:45:00,72.19888486970001,72.2609050093,72.06988297939999,72.2501631211,3293836
2020-04-30,04:45:00,72.4395230112,72.5139471787,72.3154827321,72.3154827321,9124
2020-04-30,05:45:00,72.43704220560001,72.4395230112,72.4271189833,72.4395230112,9208
2020-04-30,06:45:00,72.2410585646,72.2410585646,72.0922102297,72.10709506319999,7704
2020-04-30,07:45:00,72.0872486185,72.3154827321,72.0773253962,72.3154827321,76044
2020-04-30,08:45:00,72.1418263413,72.2410585646,71.79004810970001,71.86397611609999,230496
2020-04-30,09:45:00,71.9334386724,72.3005978986,71.5340289736,72.2720686344,12151220
2020-04-30,10:45:00,72.4916199285,72.5499188596,72.0301900901,72.0599597571,4303220
2020-05-01,15:45:00,72.1740768139,72.21873131439999,71.75233986479999,71.81684081,6862172
2020-05-01,12:45:00,72.2782706484,72.30804031529999,71.6580692527,71.74737825369999,9109544
2020-05-01,14:45:00,72.3788673147,72.3874012859,72.1046142576,72.2557201256,3410376
2020-05-01,16:45:00,71.8689377272,71.8788609496,71.71264697550001,71.7696806959,515484
2020-05-01,17:45:00,71.91855383890001,71.9508043115,71.8937457831,71.9433618947,31000
2020-05-01,18:45:00,72.0301900901,72.0674021738,72.0053820343,72.042594118,47676
2020-05-01,19:45:00,72.0674021738,72.1368647301,72.0674021738,72.1368647301,26428
2020-05-01,13:45:00,72.0046626007,72.1094022123,71.7349742258,72.0202668678,3350432
2020-05-01,04:45:00,70.67318943640001,70.67318943640001,70.5789188243,70.5789188243,5096
2020-05-01,05:45:00,70.7029591034,70.7029591034,70.6533429918,70.6533429918,2380
2020-05-01,11:45:00,73.1947298467,73.3698251047,72.9133568775,73.11430212970001,7545728
2020-05-01,06:45:00,71.0105789957,71.0998879966,70.8071529379,70.8071529379,16728
2020-05-01,07:45:00,70.5665147964,70.8021913267,70.5417067405,70.8021913267,116052
2020-05-01,10:45:00,73.44673007770001,73.6129440518,73.1564758246,73.2470004203,9696720
2020-05-01,08:45:00,70.69799749229999,71.0130598012,70.6607854085,70.9386356338,303508
2020-05-01,09:45:00,71.0130598012,72.8290094877,70.9138275779,72.2609050093,28642528
2020-05-04,14:45:00,72.18896164739999,72.2584242037,71.9545255198,71.9609259982,3249216
2020-05-04,12:45:00,72.36187379649999,72.3700604549,71.8813417551,72.0252284789,4669748
2020-05-04,15:45:00,72.5610824848,72.7248156532,72.5387552345,72.636747055,5609060
2020-05-04,17:45:00,72.6578339025,72.6578339025,72.6578339025,72.6578339025,2100
2020-05-04,18:45:00,72.8017206263,72.8438943212,72.7917974039,72.7917974039,38396
2020-05-04,19:45:00,72.79675901510001,72.79675901510001,72.7521045146,72.75458532020001,10064
2020-05-04,16:45:00,72.6578339025,72.7272964588,72.583409735,72.66775712479999,40332
2020-05-04,13:45:00,71.7250510034,71.8838225607,71.7250510034,71.85154728010001,2787548
2020-05-04,11:45:00,72.1244607022,72.43456140010001,72.0674021738,72.3924125132,4575924
2020-05-04,04:45:00,71.4620856117,71.4620856117,71.3678149995,71.4199119168,7248
2020-05-04,05:45:00,71.2239282758,71.2239282758,71.216485859,71.2239282758,3988
2020-05-04,06:45:00,71.4472007782,71.4472007782,71.3727766107,71.4075078889,9192
2020-05-04,07:45:00,71.42983513909999,71.8937457831,71.42983513909999,71.6233379746,122612
2020-05-04,10:45:00,72.0798062017,72.0946910352,71.7845903374,72.03500285289999,4302028
2020-05-04,08:45:00,71.8813417551,71.9384002835,71.7845903374,71.83916806020001,183412
2020-05-04,09:45:00,71.7374550314,71.83916806020001,71.02973081479999,71.1854757892,13146596
2020-05-05,12:45:00,74.1909717525,74.26289030640001,74.0594890566,74.12795929069999,3101112
2020-05-05,14:45:00,74.5903814513,74.6052662848,74.4390523108,74.5291055534,3657384
2020-05-05,13:45:00,74.36214733770001,74.384474588,74.2480302809,74.35966653210001,2527872
2020-05-05,15:45:00,74.146317252,74.2430686698,73.6898490248,73.9453719998,9705480
2020-05-05,17:45:00,73.86102461,73.8783902491,73.8163701096,73.8238125263,43032
2020-05-05,19:45:00,74.14383644649999,74.2207414195,74.14383644649999,74.2132990028,19656
2020-05-05,18:45:00,74.0644506678,74.0644506678,74.0272385841,74.0272385841,6604
2020-05-05,16:45:00,73.8411781654,73.8411781654,73.71961869180001,73.8039660816,514760
2020-05-05,09:45:00,73.1986495195,73.8635054156,73.0498011845,73.6700025802,13595460
2020-05-05,11:45:00,74.0594890566,74.176086919,73.9974689171,74.1363940297,3330704
2020-05-05,04:45:00,73.3623826879,73.4169604108,73.07212843479999,73.1812838804,14780
2020-05-05,05:45:00,72.9356841277,73.1043789074,72.9356841277,73.1043789074,8660
2020-05-05,06:45:00,73.15895663020001,73.183764686,73.1192637408,73.183764686,25488
2020-05-05,07:45:00,73.2829969093,73.3698251047,73.2681120758,73.3425362433,53172
2020-05-05,10:45:00,73.7915620537,74.0322001952,73.7444267477,74.01237855859999,4679216
2020-05-05,08:45:00,73.4616149112,73.4665765224,73.32020899300001,73.4045563828,91664
2020-05-06,14:45:00,74.8583084542,75.0443688729,74.7913267035,75.0418880673,3162448
2020-05-06,12:45:00,74.9798679278,75.19073640229999,74.96498309430001,75.0865673759,2614892
2020-05-06,13:45:00,74.8583084542,75.0418880673,74.8260579817,74.9178725963,3112892
2020-05-06,15:45:00,75.0666961232,75.0666961232,74.6970560914,74.865750871,5992468
2020-05-06,17:45:00,74.4638603666,74.4638603666,74.4266482829,74.44153311640001,83380
2020-05-06,18:45:00,74.2207414195,74.3745513656,74.1785677246,74.31253122609999,23064
2020-05-06,19:45:00,74.28772317020001,74.39439781029999,74.28772317020001,74.39439781029999,27164
2020-05-06,16:45:00,74.4216866717,74.4737835889,74.4192058661,74.46882197779999,28188
2020-05-06,07:45:00,74.39439781029999,74.42416747729999,74.3323776707,74.34974330979999,80612
2020-05-06,11:45:00,75.0170800115,75.0691769288,74.8607892598,74.9612618859,3783076
2020-05-06,04:45:00,74.3423008931,74.37207056,74.3423008931,74.37207056,1912
2020-05-06,05:45:00,74.3869553935,74.3869553935,74.3869553935,74.3869553935,4288
2020-05-06,06:45:00,74.34974330979999,74.3919170047,74.34974330979999,74.3745513656,14856
2020-05-06,10:45:00,74.5705350067,74.9376942329,74.5010724503,74.8917993296,5909312
2020-05-06,08:45:00,74.324935254,74.35723534270001,74.18849094689999,74.2132990028,93204
2020-05-06,09:45:00,74.5382845341,75.1361586795,74.4961108392,74.9466003249,14703356
2020-05-07,14:45:00,75.3073342647,75.3879604461,75.28252620890001,75.3371039317,2488104
2020-05-07,13:45:00,75.3892008489,75.4760290443,75.36714648729999,75.43187070489999,1862588
2020-05-07,12:45:00,75.48099065550001,75.5033179057,75.3108818167,75.436336155,2829000
2020-05-07,15:45:00,75.2502757363,75.31725748699999,75.1684091521,75.20065962460001,4771456
2020-05-07,17:45:00,75.3867200433,75.4189705159,75.3693544042,75.4164897103,22604
2020-05-07,16:45:00,75.4859522666,75.5554148229,75.4785098499,75.5281259615,678612
2020-05-07,18:45:00,75.4487401829,75.602550129,75.4487401829,75.602550129,54616
2020-05-07,19:45:00,75.6248773792,75.632319796,75.5554148229,75.59014610109999,53692
2020-05-07,04:45:00,75.2775645977,75.35446957069999,75.2775645977,75.35446957069999,5420
2020-05-07,05:45:00,75.436336155,75.5777420732,75.436336155,75.5777420732,5264
2020-05-07,06:45:00,75.5405299894,75.5653380453,75.4785098499,75.495875489,29244
2020-05-07,11:45:00,75.210582847,75.44129776609999,75.1758515688,75.4350957522,3310728
2020-05-07,07:45:00,75.1684091521,75.2924494312,75.1584859297,75.2676413754,96052
2020-05-07,10:45:00,75.40413529850001,75.495875489,75.0865425678,75.1088698181,5192128
2020-05-07,08:45:00,75.1684091521,75.3296615149,75.1237546516,75.3296615149,195888
2020-05-07,09:45:00,75.2229868749,75.7067439635,75.2081020414,75.440801605,12985776
2020-05-08,14:45:00,76.5337325393,76.5934292984,76.44667476560001,76.5337325393,2103288
2020-05-08,13:45:00,76.5138336196,76.6033787582,76.3869780065,76.4374217679,2499816
2020-05-08,12:45:00,76.6307397728,76.72774700640001,76.6058661232,76.7175239364,2198048
2020-05-08,15:45:00,77.0038445173,77.1804474296,76.9690214078,77.1108012106,9091208
2020-05-08,17:45:00,77.17547269970001,77.19537161939999,77.1704979698,77.1704979698,21340
2020-05-08,16:45:00,77.1207506705,77.1406495902,77.0909022909,77.1158008142,191628
2020-05-08,18:45:00,77.2127831741,77.2326820938,77.2078084442,77.2078084442,25920
2020-05-08,19:45:00,77.2675052033,77.2824293931,77.2600431084,77.2600431084,14484
2020-05-08,11:45:00,76.19545090439999,76.4715484152,76.19047617439999,76.4640863203,4098952
2020-05-08,04:45:00,76.0064111672,76.0387469117,75.9889996124,76.0387469117,7852
2020-05-08,05:45:00,76.11336786060001,76.2650971233,76.11336786060001,76.2377361087,18612
2020-05-08,06:45:00,76.3123570576,76.3123570576,76.287483408,76.287483408,3644
2020-05-08,07:45:00,76.2601223934,76.2601223934,76.1755519846,76.2054003642,26868
2020-05-08,10:45:00,76.1780393496,76.2949455029,76.1208299555,76.2340050613,4574948
2020-05-08,09:45:00,76.02382272189999,76.1481909701,75.6880284519,75.8944797439,10832924
2020-05-08,08:45:00,76.1009310358,76.3788194494,76.0636205613,76.2526602985,552404
2020-05-11,15:45:00,78.5982454584,78.690277962,78.5161624146,78.5857588863,4803792
2020-05-11,14:45:00,78.3669453905,78.5833212686,78.3519963271,78.5533733945,4046368
2020-05-11,13:45:00,78.2823501081,78.4042309913,78.27240064829999,78.3184169001,5083752
2020-05-11,12:45:00,77.9739168527,78.03858834180001,77.8744222542,77.8940475638,2584584
2020-05-11,16:45:00,78.33955950229999,78.354483692,78.2450396337,78.3519963271,57400
2020-05-11,17:45:00,78.33955950229999,78.36692051680001,78.33955950229999,78.36692051680001,15912
2020-05-11,18:45:00,78.53854869930001,78.5882959985,78.5261118745,78.5634223489,62152
2020-05-11,19:45:00,78.426617276,78.50123822479999,78.4141804511,78.4191551811,39748
2020-05-11,11:45:00,77.93909374319999,78.0609746264,77.8968085389,78.0062525972,3840088
2020-05-11,04:45:00,77.2550683785,77.2575557435,77.088414926,77.088414926,58628
2020-05-11,05:45:00,76.9416603932,76.9864329625,76.9416603932,76.9864329625,9496
2020-05-11,06:45:00,76.7352091013,76.8098300502,76.7352091013,76.8098300502,5896
2020-05-11,07:45:00,76.78495640050001,76.8347036998,76.6357145028,76.6531260575,150144
2020-05-11,10:45:00,77.6269294404,77.7177182616,77.488880685,77.6530467725,5887892
2020-05-11,08:45:00,76.46657368529999,76.52378307939999,76.3720538167,76.4342379408,175952
2020-05-11,09:45:00,76.6357145028,77.0461297216,76.421801116,76.90434991869999,12419672
2020-05-12,15:45:00,78.46798215529999,78.5509855241,77.7301550864,77.8022886703,8460084
2020-05-12,14:45:00,78.98129966260001,79.0111480422,78.67286640729999,78.7810667831,4010912
2020-05-12,13:45:00,78.8842924291,79.0608953415,78.7524620861,79.001223456,3493068
2020-05-12,12:45:00,79.2598845385,79.3519170421,79.2399856188,79.3444549472,2686240
2020-05-12,16:45:00,77.2326820938,77.4590323054,76.9839455975,76.9914076924,607072
2020-05-12,17:45:00,76.9416603932,77.0983643858,76.9118120136,77.0834153224,111268
2020-05-12,18:45:00,77.1108012106,77.1257254004,77.0535918165,77.1083138457,41672
2020-05-12,19:45:00,77.00881924720001,77.021256072,76.9093246487,76.9217614735,189348
2020-05-12,11:45:00,79.1504404801,79.2673466334,79.0857689911,79.1832239503,2917704
2020-05-12,05:45:00,78.2027544293,78.2027544293,78.1903176045,78.1903176045,7572
2020-05-12,06:45:00,78.55844761899999,78.6380432978,78.5534728891,78.5534728891,19896
2020-05-12,07:45:00,79.0832816261,79.0957184509,78.8693682393,78.8693682393,115752
2020-05-12,10:45:00,78.894241889,79.1877509546,78.8171335751,79.1031805458,5019580
2020-05-12,08:45:00,78.92409026850001,78.98627439260001,78.77733573569999,78.92409026850001,181676
2020-05-12,09:45:00,79.0559206115,79.37181596180001,78.7275884364,79.1399189263,20588044
2020-05-13,15:45:00,75.7974725103,76.2252992839,75.6659655247,76.0312848168,6209916
2020-05-13,14:45:00,76.0337721818,76.08100724239999,75.7104147366,75.7203641965,3520572
2020-05-13,13:45:00,75.9815375176,76.1457036051,75.85716926939999,75.9964617073,3864644
2020-05-13,12:45:00,76.2302740138,76.45898722220001,75.9765627876,76.3285249299,6515684
2020-05-13,19:45:00,76.8595773494,76.9789708676,76.8446531596,76.8968878239,43100
2020-05-13,16:45:00,76.6108408531,76.6978986268,76.6083534882,76.6630755174,65016
2020-05-13,17:45:00,76.7924184954,76.7973932253,76.74267119619999,76.7774943056,19844
2020-05-13,18:45:00,76.74764592609999,76.8322163348,76.74764592609999,76.74764592609999,27008
2020-05-13,04:45:00,77.72020562649999,77.8520359696,77.72020562649999,77.755028736,13728
2020-05-13,05:45:00,77.7003067068,77.7003067068,77.7003067068,77.7003067068,1200
2020-05-13,06:45:00,77.7873644805,77.7873644805,77.7873644805,77.7873644805,1548
2020-05-13,11:45:00,77.5908626485,77.7301550864,77.3296893274,77.419234466,6683460
2020-05-13,07:45:00,77.954017933,77.9664547578,77.8594980644,77.954017933,122924
2020-05-13,10:45:00,78.3893068015,78.5882959985,78.2997616629,78.3942815314,7067668
2020-05-13,08:45:00,78.0286388819,78.0410757067,77.82964968489999,77.9291442834,225484
2020-05-13,09:45:00,77.64309731270001,77.97640421770001,77.1356748603,77.6500619346,15360628
2020-05-14,14:45:00,76.2364924262,76.2725592182,75.80244724020001,75.8770681891,3859916
2020-05-14,13:45:00,76.3416830905,76.4914473349,76.0959563058,76.1208299555,5460220
2020-05-14,12:45:00,75.6706168972,75.887017649,75.6283316928,75.7104147366,2967736
2020-05-14,15:45:00,76.5735303787,76.68546180199999,76.3098696926,76.5432840207,5696456
2020-05-14,17:45:00,77.07100337119999,77.0933896559,77.0486170866,77.0486170866,26868
2020-05-14,16:45:00,77.06105391140001,77.0784654661,76.9938950574,77.0312055318,33708
2020-05-14,18:45:00,76.9963824224,77.0585665464,76.9615593129,76.9615593129,20136
2020-05-14,19:45:00,77.00881924720001,77.1083138457,77.00881924720001,77.0958770209,63252
2020-05-14,11:45:00,75.7203641965,76.1291875017,75.6706168972,75.9267906147,4810680
2020-05-14,04:45:00,76.5859672035,76.5859672035,76.5859672035,76.5859672035,8040
2020-05-14,05:45:00,76.7053607217,76.8098300502,76.7053607217,76.8098300502,4764
2020-05-14,06:45:00,76.5685556488,76.6108408531,76.52378307939999,76.56109355390001,16352
2020-05-14,07:45:00,76.0536711015,76.1755519846,75.8720934592,75.8720934592,91732
2020-05-14,10:45:00,75.0761366711,75.5785843936,75.013952547,75.2403027587,6559792
2020-05-14,09:45:00,75.7427504811,76.3670790868,75.5412739191,75.6482306125,11764536
2020-05-14,08:45:00,75.6109201381,75.7352883862,75.2477648535,75.2626890433,420588
2020-05-15,14:45:00,76.41433902109999,76.4491621306,75.9815375176,76.0362595467,4793572
2020-05-15,13:45:00,76.0138732621,76.0710826562,75.8347829848,75.9218407584,3536828
2020-05-15,12:45:00,75.7900104154,75.954176503,75.64574324760001,75.7701114957,4058360
2020-05-15,15:45:00,76.3223065175,76.5486567291,76.1680898898,76.4168512597,7475588
2020-05-15,19:45:00,76.282508678,76.3024075978,76.2750465832,76.2750465832,8824
2020-05-15,16:45:00,76.28002131310001,76.4491621306,76.2626097583,76.3994148313,93912
2020-05-15,17:45:00,76.3795159116,76.4118516561,76.3770285466,76.4118516561,9500
2020-05-15,18:45:00,76.2924581379,76.3247938824,76.287483408,76.287483408,14024
2020-05-15,11:45:00,75.4094435761,75.47411506520001,75.2328406638,75.3522093083,3479028
2020-05-15,04:45:00,77.2152705391,77.2152705391,77.2078084442,77.2078084442,1784
2020-05-15,05:45:00,77.354562977,77.3694871668,77.2575557435,77.2575557435,7380
2020-05-15,06:45:00,77.0486170866,77.0486170866,76.58099247359999,76.72774700640001,51916
2020-05-15,07:45:00,75.3671583718,75.4915266199,74.8472990945,75.018927277,445940
2020-05-15,10:45:00,75.8447324446,76.0783955092,75.7303136563,75.894827975,5483504
2020-05-15,09:45:00,74.70800665659999,75.64076851770001,74.6731835471,75.48157716,20325568
2020-05-15,08:45:00,74.9716673427,74.99405362729999,74.7673551846,74.8945590288,436620
2020-05-18,14:45:00,78.3420468672,78.4017436263,78.2301154439,78.3694078818,2626332
2020-05-18,13:45:00,78.64301802770001,78.64799275760001,78.3519963271,78.3616970504,3814060
2020-05-18,12:45:00,78.2997616629,78.3445342322,78.1359935537,78.1853428746,3200012
2020-05-18,15:45:00,78.35873708609999,78.66291694739999,78.356971057,78.6504801226,5900608
2020-05-18,19:45:00,78.426617276,78.4639277504,78.37686997670001,78.37686997670001,14752
2020-05-18,16:45:00,78.2699132833,78.2699132833,78.2301154439,78.2400649037,29096
2020-05-18,17:45:00,78.2947869329,78.31468585260001,78.2649385534,78.2649385534,17292
2020-05-18,18:45:00,78.38184470659999,78.4539782905,78.356971057,78.4539782905,15484
2020-05-18,04:45:00,77.3073030427,77.3073030427,77.2351694588,77.2575557435,10372
2020-05-18,05:45:00,76.8023679553,76.8023679553,76.752620656,76.7973932253,12216
2020-05-18,06:45:00,76.84714052460001,76.9864329625,76.8446531596,76.9864329625,9636
2020-05-18,11:45:00,78.01247100970001,78.1206713855,77.9490432031,78.0734114512,3462616
2020-05-18,10:45:00,77.7500540061,77.9490432031,77.6232232666,77.9117327287,4094552
2020-05-18,07:45:00,77.3097904077,77.6057868382,77.2550683785,77.6057868382,151396
2020-05-18,08:45:00,78.0137146921,78.0261515169,77.6095178857,77.82218759,297956
2020-05-18,09:45:00,77.8968085389,77.92416955350001,77.1889293441,77.5411153492,13484604
2020-05-19,14:45:00,78.7449999912,78.83951985979999,78.72510107149999,78.76738627579999,1807116
2020-05-19,12:45:00,78.8096466066,78.9539386481,78.759924181,78.92906499840001,2261996
2020-05-19,13:45:00,78.9887617575,79.0633827064,78.9676191554,79.0534332466,1330376
2020-05-19,15:45:00,78.5858086336,78.5858086336,78.2525017286,78.42910464090001,4480340
2020-05-19,16:45:00,77.9167074586,77.9291442834,77.8793969841,77.9291442834,23628
2020-05-19,17:45:00,77.89432117390001,77.9042706338,77.889346444,77.889346444,11860
2020-05-19,18:45:00,77.9490432031,77.958992663,77.77990238560001,77.9167074586,25924
2020-05-19,19:45:00,78.1753934147,78.2276280789,78.1032598308,78.2276280789,35384
2020-05-19,11:45:00,79.0186101371,79.0683574363,78.7648989109,78.8071841153,3001960
2020-05-19,04:45:00,78.1355955753,78.2276280789,78.1355955753,78.2276280789,5824
2020-05-19,05:45:00,78.2276280789,78.2276280789,78.2276280789,78.2276280789,1600
2020-05-19,06:45:00,78.0286388819,78.1828555096,78.0286388819,78.1828555096,2484
2020-05-19,07:45:00,78.53854869930001,78.5882959985,78.5037255898,78.5882959985,38916
2020-05-19,10:45:00,79.0459711517,79.0982058159,78.754949451,78.782285592,3788184
2020-05-19,09:45:00,78.359458422,78.8519566846,78.289812203,78.6504801226,9294056
2020-05-19,08:45:00,78.43905410079999,78.5634223489,78.43905410079999,78.48880140000001,37768
2020-05-20,15:45:00,79.3444549472,79.3481859947,79.2200866991,79.3469423122,3473416
2020-05-20,14:45:00,79.0335343269,79.222574064,78.9887617575,79.2185942801,2684340
2020-05-20,13:45:00,79.0658700714,79.2399856188,79.0285595969,79.2300361589,2156904
2020-05-20,17:45:00,79.4340000859,79.4340000859,79.4315127209,79.4315127209,5000
2020-05-20,18:45:00,79.3668412319,79.4340000859,79.3668412319,79.4091264362,12036
2020-05-20,19:45:00,79.36435386689999,79.3966896114,79.3519170421,79.359379137,16860
2020-05-20,16:45:00,79.4563863705,79.4638484654,79.4041517063,79.4290253559,29880
2020-05-20,12:45:00,79.1902383195,79.2424729837,78.9415018232,79.0210975021,2945456
2020-05-20,06:45:00,78.894241889,78.9116534437,78.8768303342,78.8768303342,9408
2020-05-20,07:45:00,78.7872851956,78.7997220204,78.6753537722,78.7997220204,49004
2020-05-20,08:45:00,78.7922599255,78.8046967503,77.889346444,78.7300758014,62152
2020-05-20,11:45:00,79.4563863705,79.47379792529999,79.3370674733,79.4190758961,2770016
2020-05-20,10:45:00,79.0832816261,79.2524224436,78.978862045,79.1703393998,3971808
2020-05-20,09:45:00,78.7698736408,79.26483439479999,78.6504801226,79.20516250930001,11764404
2020-05-21,15:45:00,79.0559206115,79.1802888597,78.92409026850001,79.1231292128,3077328
2020-05-21,14:45:00,79.3046571078,79.361866502,79.0136354072,79.0957184509,3110472
2020-05-21,13:45:00,79.1181047356,79.2350108888,79.03850905680001,79.2076498743,2152504
2020-05-21,16:45:00,78.7002274219,78.8121588452,78.6778411372,78.7425126262,32764
2020-05-21,17:45:00,78.7872851956,78.7872851956,78.72510107149999,78.72510107149999,7364
2020-05-21,18:45:00,78.9315523634,78.9315523634,78.8494693196,78.8867797941,6008
2020-05-21,19:45:00,78.9614007429,79.0360216918,78.9614007429,79.0360216918,18248
2020-05-21,12:45:00,78.9489639181,78.97296699,78.7573373214,78.9265776335,2182160
2020-05-21,04:45:00,78.8992166189,78.9464765532,78.7897725605,78.9464765532,3248
2020-05-21,06:45:00,79.0210975021,79.0409964218,79.0210975021,79.0409964218,1848
2020-05-21,07:45:00,79.2797834582,79.31460656770001,79.222574064,79.30963183770001,44952
2020-05-21,08:45:00,79.1106426407,79.40166434140001,79.0982058159,79.40166434140001,174700
